commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc,is_bug_fix
1ff98a2d21f6800b7b97195e0f9c90776ffb8f9b,Elad Moshe,2019-02-24 23:54:57+02:00,"wait until app ctx is ready before matching url

`requestcontext.match_request` is moved from `__init__` to `push`. this
causes matching to happen later, when the app context is available.
this enables url converters that use things such as the database.",test_basic.py,0,20,1423.0,0
1ff98a2d21f6800b7b97195e0f9c90776ffb8f9b,Elad Moshe,2019-02-24 23:54:57+02:00,"wait until app ctx is ready before matching url

`requestcontext.match_request` is moved from `__init__` to `push`. this
causes matching to happen later, when the app context is available.
this enables url converters that use things such as the database.",test_converters.py,38,0,25.0,0
1ff98a2d21f6800b7b97195e0f9c90776ffb8f9b,Elad Moshe,2019-02-24 23:54:57+02:00,"wait until app ctx is ready before matching url

`requestcontext.match_request` is moved from `__init__` to `push`. this
causes matching to happen later, when the app context is available.
this enables url converters that use things such as the database.",test_testing.py,0,1,309.0,0
c65863912ba3c93d014378e21402c97babca272b,David Lord,2019-06-13 12:40:01-07:00,move url matching after opening session,ctx.py,5,5,184.0,0
c65863912ba3c93d014378e21402c97babca272b,David Lord,2019-06-13 12:40:01-07:00,move url matching after opening session,test_converters.py,14,12,27.0,0
c65863912ba3c93d014378e21402c97babca272b,David Lord,2019-06-13 12:40:01-07:00,move url matching after opening session,test_testing.py,3,0,311.0,0
9054f6d6397607647839286ce1db6cb2ef8457fe,David Lord,2019-06-19 13:58:55-07:00,always pass internalservererror instance to 500 handler,app.py,40,9,839.0,1
9054f6d6397607647839286ce1db6cb2ef8457fe,David Lord,2019-06-19 13:58:55-07:00,always pass internalservererror instance to 500 handler,test_user_error_handler.py,95,2,195.0,1
54519ef028660da63c3b2bab51c1f18e7b7c9fa2,David Lord,2019-06-19 14:53:06-07:00,document behavior of very generic error handlers,app.py,1,1,839.0,1
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,__init__.py,2,2,23.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,__main__.py,2,2,3.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,_compat.py,2,2,56.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,app.py,2,2,777.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,blueprints.py,2,2,192.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,cli.py,2,2,564.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,config.py,2,2,99.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,ctx.py,2,2,173.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,debughelpers.py,2,2,114.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,globals.py,2,2,38.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,helpers.py,2,2,413.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,__init__.py,2,2,138.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,tag.py,2,2,132.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,logging.py,2,2,29.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,sessions.py,2,2,159.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,signals.py,2,2,31.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,templating.py,2,2,84.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,testing.py,2,2,123.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,views.py,2,2,44.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,wrappers.py,2,2,80.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,conftest.py,2,2,122.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_appctx.py,2,2,144.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_basic.py,2,2,1416.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_blueprints.py,2,2,587.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_cli.py,2,2,385.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_config.py,2,2,153.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_helpers.py,2,2,732.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_instance_config.py,2,2,96.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_json_tag.py,2,2,59.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_logging.py,2,2,69.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_regression.py,2,2,59.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_reqctx.py,2,2,155.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_signals.py,2,2,147.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_subclassing.py,2,2,15.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_templating.py,2,2,308.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_testing.py,2,2,290.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_user_error_handler.py,2,2,138.0,0
e666f7a69c737fef8236237671be4da5910e9113,David Lord,2019-06-22 13:09:09-07:00,standardize license and copyright,test_views.py,2,2,157.0,0
24498afed5075583ecd5667b105b4a315a25051e,David Lord,2019-06-22 13:10:50-07:00,standardize project metadata,setup.py,57,62,72.0,0
28b35c55a1fd7963227011b1a8a3dae2feb308a3,David Lord,2019-06-23 12:27:25-07:00,update docs config,conf.py,10,19,72.0,0
871e6d6a9d1c453716f68e4e88268961d067b26d,David Lord,2019-06-26 14:32:20-07:00,don't clear badrequestkeyerror args,__init__.py,1,1,23.0,1
871e6d6a9d1c453716f68e4e88268961d067b26d,David Lord,2019-06-26 14:32:20-07:00,don't clear badrequestkeyerror args,app.py,5,5,777.0,1
54cbb4e64297d68ff6c9ef3fe03c283448e3533f,David Lord,2019-06-27 07:55:22-07:00,"send_file quotes "":/"" in utf-8 filename",helpers.py,1,1,413.0,0
54cbb4e64297d68ff6c9ef3fe03c283448e3533f,David Lord,2019-06-27 07:55:22-07:00,"send_file quotes "":/"" in utf-8 filename",test_helpers.py,2,0,733.0,0
ac302fb6071a4a580234e3596dac082d6e8d8a1f,Anthony Sottile,2019-07-01 07:36:20-07:00,make the changelog utf-8 compatible,test_meta.py,6,0,4.0,0
a5ecdfa7a57bf6bcba7391fc6d356e3f7de33e57,Anthony Sottile,2019-07-01 07:23:03-07:00,"fixes for pep451 import loaders and pytest 5.x

- pytest 5.x drops python2 compatibility and therefore only implements pep 451
- pytest 5.x made the repr of `excinfo` less confusing (fixed tests depending
  on the old format)",test_db.py,1,1,19.0,1
a5ecdfa7a57bf6bcba7391fc6d356e3f7de33e57,Anthony Sottile,2019-07-01 07:23:03-07:00,"fixes for pep451 import loaders and pytest 5.x

- pytest 5.x drops python2 compatibility and therefore only implements pep 451
- pytest 5.x made the repr of `excinfo` less confusing (fixed tests depending
  on the old format)",helpers.py,46,15,430.0,1
a5ecdfa7a57bf6bcba7391fc6d356e3f7de33e57,Anthony Sottile,2019-07-01 07:23:03-07:00,"fixes for pep451 import loaders and pytest 5.x

- pytest 5.x drops python2 compatibility and therefore only implements pep 451
- pytest 5.x made the repr of `excinfo` less confusing (fixed tests depending
  on the old format)",test_basic.py,6,6,1416.0,1
a5ecdfa7a57bf6bcba7391fc6d356e3f7de33e57,Anthony Sottile,2019-07-01 07:23:03-07:00,"fixes for pep451 import loaders and pytest 5.x

- pytest 5.x drops python2 compatibility and therefore only implements pep 451
- pytest 5.x made the repr of `excinfo` less confusing (fixed tests depending
  on the old format)",test_helpers.py,2,2,733.0,1
3aff003c456ecfd329c29432d941714a0b474d53,Abhinav Sagar,2019-06-30 14:37:40+05:30,update cli.py,cli.py,1,1,564.0,0
df470aecb96efbcb17ca76e73196c25c38ce6d17,David Lord,2019-07-01 14:56:18-07:00,use app.name as app.logger name,app.py,16,12,839.0,0
df470aecb96efbcb17ca76e73196c25c38ce6d17,David Lord,2019-07-01 14:56:18-07:00,use app.name as app.logger name,logging.py,5,2,29.0,0
df470aecb96efbcb17ca76e73196c25c38ce6d17,David Lord,2019-07-01 14:56:18-07:00,use app.name as app.logger name,test_logging.py,2,2,69.0,0
df470aecb96efbcb17ca76e73196c25c38ce6d17,David Lord,2019-07-01 14:56:18-07:00,use app.name as app.logger name,test_templating.py,3,1,316.0,0
b08e35e4ab525c207144e42af1b678a78abe09cb,David Lord,2019-07-02 11:32:28-07:00,show warning for old logger config,logging.py,30,1,47.0,0
b08e35e4ab525c207144e42af1b678a78abe09cb,David Lord,2019-07-02 11:32:28-07:00,show warning for old logger config,test_logging.py,9,0,75.0,0
975f9792697c1a74bca3cfff201d1e0415bece6a,ThiefMaster,2019-07-03 15:04:23+02:00,move dotenv warning to stderr,cli.py,1,1,564.0,0
626b5cc166e6151dfe0e86b514b2d9a1f55752a8,David Lord,2019-07-04 15:33:46-07:00,release version 1.0.4,__init__.py,1,1,23.0,0
626b5cc166e6151dfe0e86b514b2d9a1f55752a8,David Lord,2019-07-04 15:33:46-07:00,release version 1.0.4,setup.py,1,0,73.0,0
1b4ace9ba5e77679bf9d8e409283654f7589907e,David Lord,2019-07-04 16:04:42-07:00,release version 1.1.0,__init__.py,1,1,44.0,0
1617202d91e46a4c2584656969f90aa5d5db7fed,David Lord,2019-07-08 10:26:12-07:00,restore and deprecate json_available,__init__.py,2,1,45.0,0
1617202d91e46a4c2584656969f90aa5d5db7fed,David Lord,2019-07-08 10:26:12-07:00,restore and deprecate json_available,_compat.py,30,0,83.0,0
1617202d91e46a4c2584656969f90aa5d5db7fed,David Lord,2019-07-08 10:26:12-07:00,restore and deprecate json_available,test_deprecations.py,12,0,8.0,0
ffc68840f821fb0a4c41a7b2b4eaad6d71f539b7,David Lord,2019-07-08 10:55:25-07:00,release version 1.1.1,setup.py,1,1,73.0,0
ffc68840f821fb0a4c41a7b2b4eaad6d71f539b7,David Lord,2019-07-08 10:55:25-07:00,release version 1.1.1,__init__.py,1,1,45.0,0
c478e5d52f4985a9a58f1ac1d229b47e9f6fe24f,David Lord,2019-07-10 11:45:20-07:00,pass sys.argv to flask cli,__init__.py,1,1,45.0,0
c478e5d52f4985a9a58f1ac1d229b47e9f6fe24f,David Lord,2019-07-10 11:45:20-07:00,pass sys.argv to flask cli,cli.py,2,1,603.0,0
ded3d642a762823702848c5e5c4e041a676a10a1,David Lord,2019-07-10 11:45:20-07:00,pass sys.argv to flask cli,__init__.py,1,1,45.0,0
ded3d642a762823702848c5e5c4e041a676a10a1,David Lord,2019-07-10 11:45:20-07:00,pass sys.argv to flask cli,cli.py,2,1,603.0,0
a0a49e1c9ea9b0e850e9039c1b7000adbaf7370b,linchiwei123,2019-07-24 15:50:37+08:00,clean up outdated code,app.py,1,12,829.0,0
2a8ebc4411deacb6eeac5d4cb6f9568d61ac6a12,Grey Li,2019-08-01 22:49:31+08:00,fix github link generator for docs,conf.py,3,1,73.0,1
b3b38285a424487e5c400bf23e2554f112a099c1,David Lord,2019-08-01 13:35:38-07:00,fix stylecheck,conf.py,0,1,73.0,1
353d891561659a754ee92bb5e6576e82be58934a,Chris Zimmerman,2019-08-09 13:47:17-05:00,"fixed typo in logging docstring (#3328)

* fixed typo in logging docstring

* second typo fix",logging.py,1,1,47.0,1
553b26f8579a21a2d3644cb3bc5cb2ed8cedabc5,Arnav Borborah,2019-08-15 21:05:33-04:00,fix typo in pop documentation,ctx.py,1,1,184.0,1
4ed20657c61c3e64aba4652e1f053bae65ebc821,David Lord,2019-09-24 06:35:10-07:00,update docs for new theme,conf.py,48,122,73.0,0
0c0b31a789f8bfeadcbcf49d1fb38a00624b3065,Doron Horwitz,2019-09-24 14:39:22+03:00,get_cookie_name in sessioninterface for easier overriding in securecookiesessioninterface,sessions.py,11,5,162.0,0
0c0b31a789f8bfeadcbcf49d1fb38a00624b3065,Doron Horwitz,2019-09-24 14:39:22+03:00,get_cookie_name in sessioninterface for easier overriding in securecookiesessioninterface,test_reqctx.py,53,0,228.0,0
829aa65e642baf2f90bc29f940c8cbf180848dbc,pgjones,2019-10-11 11:52:29+01:00,"support loading configuration from text files

toml is a very popular format now, and is taking hold in the python
ecosystem via pyproject.toml (among others). this allows toml config
files via,

    app.config.from_file(""config.toml"", toml.loads)

it also allows for any other file format whereby there is a loader
that takes a string and returns a mapping.",config.py,33,8,108.0,0
829aa65e642baf2f90bc29f940c8cbf180848dbc,pgjones,2019-10-11 11:52:29+01:00,"support loading configuration from text files

toml is a very popular format now, and is taking hold in the python
ecosystem via pyproject.toml (among others). this allows toml config
files via,

    app.config.from_file(""config.toml"", toml.loads)

it also allows for any other file format whereby there is a loader
that takes a string and returns a mapping.",test_config.py,7,6,148.0,0
aac0f585b944cc65a1b570c1cc26d840f03e2f72,David Lord,2019-10-18 09:15:00-07:00,clean up config.from_file docs,config.py,35,28,108.0,0
c367a86cc5be70da4928b276d0218f98df6e854d,Fernanda Guimarães,2019-10-28 21:37:25-03:00,test test_send_from_directory_bad_request no longer fails in python 3.8.,test_helpers.py,8,2,821.0,0
1feb69d595575fabb569f8481c85c3568075d7ad,Jochen Kupperschmidt,2019-11-13 23:13:56+01:00,"update `versionadded` for `config.from_file`

according to the change log at https://github.com/pallets/flask/blob/master/changes.rst, the release `config.from_file` will be published with is now 2.0.0 rather than 1.2.0.",config.py,1,1,108.0,0
240a11052bb2ef1ba0bbcc5d503601a175926f75,David Lord,2019-11-18 12:36:00-08:00,lazy load app on reload only,cli.py,5,4,603.0,0
a671e47921f6b3f1e6c24f34f23b83ed13fe63b6,David Lord,2019-11-18 13:46:00-08:00,rewrite the development server docs,cli.py,1,1,603.0,0
33d9f9fa08e5a007d7ff1bb1f92c8d593b3c380a,Aliaksei Urbanski,2019-10-19 02:05:55+03:00,declare support for python 3.8,setup.py,3,0,76.0,0
980168d08498c00a14ab0f687ffac8cc50edb326,David Lord,2019-11-18 23:34:45-08:00,send_file doesn't allow stringio,helpers.py,50,38,476.0,0
980168d08498c00a14ab0f687ffac8cc50edb326,David Lord,2019-11-18 23:34:45-08:00,send_file doesn't allow stringio,test_helpers.py,49,56,817.0,0
ef434ea9985b756f13bed283dfa55828829e5e1f,Grey Li,2019-11-15 12:27:44+08:00,"replace old pocoo links everywhere

pocco.org -> palletsprojects.com",conf.py,1,1,73.0,0
ef434ea9985b756f13bed283dfa55828829e5e1f,Grey Li,2019-11-15 12:27:44+08:00,"replace old pocoo links everywhere

pocco.org -> palletsprojects.com",setup.py,1,1,20.0,0
ef434ea9985b756f13bed283dfa55828829e5e1f,Grey Li,2019-11-15 12:27:44+08:00,"replace old pocoo links everywhere

pocco.org -> palletsprojects.com",debughelpers.py,1,1,128.0,0
ef434ea9985b756f13bed283dfa55828829e5e1f,Grey Li,2019-11-15 12:27:44+08:00,"replace old pocoo links everywhere

pocco.org -> palletsprojects.com",test_templating.py,1,1,316.0,0
38eb5d3b49d628785a470e2e773fc5ac82e3c8e4,Adrian,2019-11-25 00:38:50+01:00,"remove comment about extension backwards compat

0.7 was a long time ago; there's no reason for extension to supports such old versions.",app.py,1,6,829.0,0
8d5234e4c729893c3ebd732839a8e7a01a51b7bc,David Lord,2020-02-09 15:20:23-08:00,next version 1.2.0,__init__.py,1,1,45.0,0
63b40254e992c6c18d16ffade7aa8358d686a697,David Lord,2020-02-10 10:16:08-08:00,xfail __main__ instance test interacting with tox,test_instance_config.py,1,0,98.0,0
85db0135cb302e2e17936fb4cf62c9f90c94e342,Armin Ronacher,2020-02-10 20:27:39+01:00,pin werkzeug < 1.0 for 0.12 (#3497),setup.py,1,1,49.0,0
191710cbda616a53533d5e794a787f24c453ac5a,Armin Ronacher,2020-02-10 20:30:59+01:00,bump version number to 0.12.5,__init__.py,1,1,23.0,0
79c71f24e4cb064852e2cbbfef78a0a051eb7ced,Armin Ronacher,2020-02-10 20:32:11+01:00,0.12.6.dev,__init__.py,1,1,23.0,0
900fa2f795615683234cc7e7b050a1e131983689,raymond-devries,2020-02-10 11:50:48-08:00,feature request #3445.,app.py,2,2,829.0,0
900fa2f795615683234cc7e7b050a1e131983689,raymond-devries,2020-02-10 11:50:48-08:00,feature request #3445.,test_basic.py,1,0,1425.0,0
d92b64aa275841b0c9aea3903aba72fbc4275d91,David Lord,2020-02-10 16:36:40-08:00,clean up merge,setup.py,1,1,73.0,0
5da342e4dd7dfcc16aa25928ea91d69c2d362f73,Marc Hernandez Cabot,2019-12-19 21:40:40+01:00,fix docstring and remove redundant parentheses,ctx.py,1,1,184.0,1
5da342e4dd7dfcc16aa25928ea91d69c2d362f73,Marc Hernandez Cabot,2019-12-19 21:40:40+01:00,fix docstring and remove redundant parentheses,test_basic.py,1,1,1425.0,1
bcde664f9a3f6ef3b3d33c6c4e7c3cb3acc2af30,David Lord,2020-02-09 16:01:23-08:00,cli checks for cryptography library,cli.py,5,3,605.0,0
bcde664f9a3f6ef3b3d33c6c4e7c3cb3acc2af30,David Lord,2020-02-09 16:01:23-08:00,cli checks for cryptography library,test_cli.py,4,4,451.0,0
d4076cf07c70d7fccf82aba5c5acae3f3fb99447,frostming,2019-12-26 09:33:42+08:00,strip the ending slash for static_url_path,helpers.py,1,1,475.0,0
d4076cf07c70d7fccf82aba5c5acae3f3fb99447,frostming,2019-12-26 09:33:42+08:00,strip the ending slash for static_url_path,test_basic.py,11,0,1431.0,0
e6178fe489b7828acc2bb8fd4b56a70b11ab6c6a,Frost Ming,2020-02-12 13:17:03+08:00,handle different sep across os,helpers.py,3,1,477.0,0
d5f88dafaf03a21aa4b6f0a273228fe9263a4a78,kevinanew,2020-02-23 21:53:18+08:00,refactor variable choices into if blocks,app.py,18,11,835.0,0
e047dd6a32dc57cd6e4fb5f064aceddeed979756,Shanavas M,2020-03-18 12:37:51+05:30,update deprecated for config.from_json,config.py,1,1,108.0,0
4548e00dba81a5e60024d76b35bcfe2a7be8e675,Jeenu Viswambharan,2020-03-20 09:41:00+00:00,clarify static_folder is relative to root_path,app.py,3,3,839.0,0
4024a4a89c18a1048b7496cf223c0b8c1e63c485,David Lord,2020-04-03 10:02:40-07:00,update deprecation versions,app.py,13,12,840.0,0
4024a4a89c18a1048b7496cf223c0b8c1e63c485,David Lord,2020-04-03 10:02:40-07:00,update deprecation versions,testing.py,5,5,146.0,0
93dd1709d05a1cf0e886df6223377bdab3b077fb,David Lord,2020-04-03 10:08:11-07:00,release version 1.1.2,__init__.py,1,1,45.0,0
7673835b3da50575a14213814ea1ccefa860260f,David Lord,2020-04-03 11:58:16-07:00,remove python 2 from docs,app.py,5,7,836.0,0
7673835b3da50575a14213814ea1ccefa860260f,David Lord,2020-04-03 11:58:16-07:00,remove python 2 from docs,helpers.py,2,2,478.0,0
a0a61acdecd925cf2a1ffe5fb7acd27c1695f1d8,David Lord,2020-04-03 17:23:21-07:00,drop support for python 2.7 and 3.5,setup.py,1,10,67.0,0
a0a61acdecd925cf2a1ffe5fb7acd27c1695f1d8,David Lord,2020-04-03 17:23:21-07:00,drop support for python 2.7 and 3.5,__init__.py,1,1,45.0,0
a0a61acdecd925cf2a1ffe5fb7acd27c1695f1d8,David Lord,2020-04-03 17:23:21-07:00,drop support for python 2.7 and 3.5,test_instance_config.py,3,1,100.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,__init__.py,0,1,44.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,_compat.py,0,30,63.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,app.py,0,65,810.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,config.py,0,24,98.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,logging.py,0,29,29.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,testing.py,0,18,136.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,test_logging.py,0,9,69.0,0
1263d3bd142e4964da123f4e59088aa2968ec7e5,David Lord,2020-04-03 17:34:32-07:00,remove deprecated code,test_testing.py,0,10,303.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,app.py,29,41,802.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,cli.py,5,13,598.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,config.py,2,5,96.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,ctx.py,0,8,178.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,debughelpers.py,2,5,125.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,helpers.py,7,21,468.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,__init__.py,5,7,152.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,tag.py,2,4,140.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,sessions.py,2,2,162.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,views.py,1,2,47.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_basic.py,1,2,1431.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_blueprints.py,1,2,587.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_config.py,0,3,145.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_helpers.py,7,17,807.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_instance_config.py,0,17,88.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_logging.py,1,1,69.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_subclassing.py,2,1,15.0,0
662c245795c7cbb5dbd657a2d707c62c16770c18,David Lord,2020-04-03 18:33:40-07:00,remove _compat module,test_testing.py,1,2,302.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,cli.py,2,6,594.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,ctx.py,1,13,172.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,helpers.py,22,30,464.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_basic.py,2,11,1425.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_cli.py,3,8,447.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_helpers.py,0,3,805.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_regression.py,5,6,58.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_reqctx.py,0,8,228.0,0
57d628ca74513480908a63a6b66c1c8b1af896e8,David Lord,2020-04-04 09:25:54-07:00,remove more compat code,test_testing.py,2,4,301.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,conf.py,4,6,71.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,__init__.py,1,1,3.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,views.py,1,1,13.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,setup.py,1,3,19.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,auth.py,1,1,78.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,blog.py,1,1,84.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,conftest.py,1,1,36.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,test_db.py,1,1,19.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,setup.py,2,3,66.0,0
524fd0bc8cec7bfe8167c9c98cb5511b01a0f4c6,David Lord,2020-04-04 09:43:06-07:00,apply pyupgrade,__init__.py,0,1,44.0,0
